Protocol,Domain,Path,Depth_url,Having_IP,URL_Length,Having_@_symbol,Redirection_//_symbol,Prefix_suffix_separation,Sub_domains,tiny_url,http_tokens,httpDomain,Port,label
http,www.bankwest.com.au,/media-centre/service-announcements/planned-maintenance-for-online-banking-1292486525742,3,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/online-banking,1,0,0,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal,1,0,0,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/credit-cards/about-rewards,3,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/credit-cards/compare-credit-cards,3,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/credit-cards/compare-credit-cards/more-mastercard-rewards-qantas-credit-cards,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/credit-cards/compare-credit-cards/zero-mastercard-no-annual-fee-credit-cards,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/credit-cards/credit-card-products/breeze-mastercard,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/credit-cards/credit-cards-overview,3,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/credit-cards/managing-your-credit-card/apply-for-a-balance-transfer,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/credit-cards/managing-your-credit-card/change-your-credit-limit,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/credit-cards/managing-your-credit-card/lost-your-card-or-had-it-stolen,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/everyday-accounts/everyday-accounts-overview,3,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/everyday-accounts/everyday-transaction-accounts/childrens-savings-account,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/home-loans/calculators/how-much-can-i-borrow,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/home-loans/choosing-the-right-home-loan/refinancing-your-home-loan,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/home-loans/home-loan-products/premium-select-home-loan,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/home-loans/home-loans-overview,3,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/insurance-advice/travel-insurance,3,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/insurance/insurance-overview,3,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/investments-advice/personal-financial-advice,3,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/our-services/ways-to-bank-with-us/online-banking,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/payments-services/ways-to-bank-with-us/bankwest-atms,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/personal-loans/how-to-apply,3,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/personal-loans/personal-loan-products/unsecured-personal-loan,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/personal-loans/personal-loans-overview,3,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/personal-loans/tools-calculators,3,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/savings-term-deposits/savings-accounts-term-deposits/gold-term-deposit,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/savings-term-deposits/savings-accounts-term-deposits/online-term-deposit,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/savings-term-deposits/savings-accounts-term-deposits/telenet-saver,4,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/personal/savings-term-deposits/savings-term-deposits-overview,3,0,1,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/product-small-print,1,0,0,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/rates-fees,1,0,0,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/security-centre,1,0,0,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/security-centre/bankwest-privacy-policy,2,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/security-centre/email-internet-security,2,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/security-centre/online-banking-security,2,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/studentedge,1,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/studentedge,1,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/terms-conditions/website-terms-of-use,2,0,2,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/twitter,1,0,0,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/zero-account-fees/,1,0,0,0,0,0,2,1,0,1,0,1
http,www.bankwest.com.au,/zero-account-fees/,1,0,2,0,0,0,2,1,0,1,0,1
https,americanexpress.com,,0,0,0,0,0,0,0,0,0,0,0,1
https,network.americanexpress.com,,0,0,0,0,0,0,0,0,0,0,0,1
https,global.americanexpress.com,,0,0,0,0,0,0,0,0,0,0,0,1
https,online.americanexpress.com,,0,0,0,0,0,0,0,0,0,0,0,1
https,consumer-travel.americanexpress.com,,0,0,0,0,0,1,0,0,0,0,0,1
http,bank.ecitic.com,/cards/yywdmx.htm,2,0,0,0,0,0,2,0,0,1,0,1
http,bankowynet.pl,/tag/budowe-domu,2,0,0,0,0,0,0,0,0,1,0,1
http,bankowynet.pl,/tag/w-zlotowkach,2,0,0,0,0,0,0,0,0,1,0,1
http,debtfreepartners.com,/tag/american-bankers-association/,2,0,2,0,0,0,0,0,0,1,0,1
http,fortune.com,/2014/05/16/with-alibaba-stake-softbank-readies-for-u-s-invasion/,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/htdocs/common/MobileBanking/chillr-app/index.htm,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/htdocs/wholesale/fit/trusts/sgl_maintenance/sgl_maintenance.htm,6,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/nri_banking/accounts/salary_accounts/premium_salary_account.htm,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/article/know-your-finances-article/hto2kzho/1323950222,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/article/know-your-finances-article/hto2kzho/1323950698,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/article/know-your-finances-article/hto2kzho/1323951143,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/article/know-your-finances-article/hto2kzho/1323951371,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/Article/know-your-finances-article/hto2kzho/1323952107,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/find-your-nearest/find-nearest-branch/lockers/gts8miud,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/sme/accounts-and-deposits/current-accounts/agri-current-account,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/sme/accounts-and-deposits/current-accounts/ezee-current-account,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/sme/accounts-and-deposits/current-accounts/plus-current-account,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/sme/ways-to-bank/bank-with-your-phone/instaalerts-sms-and-email,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/online-services/forex/student-proposition/career-guidance.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/account-deposit/recurring-deposits/index.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/account-deposit/savings-account/overview.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/account-deposit/young-stars/landing-page.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/loans/home-loan/home-loan-emi-calculator.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/loans/home-loan/home-loan-interest-rates.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/onlineservice/online-services/imps/index.page,5,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/ru/person/bank_cards/debet/uek/pro100/ru/person/bank_cards/help/,10,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/ru/person/investments/broker_service/marketsandservices/sektormm,6,0,1,0,0,0,0,0,0,1,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/klyuch-k-schetu/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/sms-banking-for-business/,4,0,1,0,0,0,0,0,0,0,0,1
http,hdfcbank.com,/personal/article/know-your-finances-catagory/hto2kzho/1323942258,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/making-payments/pay-credit-card-bills/hdfc-bank-account,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/products/cards/debit-cards/easyshop-business-debit-card,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/products/cards/debit-cards/easyshop-platinum-debit-card,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/products/cards/debit-cards/easyshop-titanium-debit-card,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/products/investments/distribution-of-financial-products,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/sme/accounts-and-deposits/current-accounts/trade-current-account,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/nri-banking/new-age-banking/online-account-opening-process.page,3,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/account-deposit/savings-account/apply_now.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/cards/prepaid/meal-card/serviceandcharges.page,5,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/insurance/life-insurance/service-my-plane.page,4,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/portalserver/sb-portal-ru/ru/s_m_business/products/insurance/auto,7,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/portalserver/sb-portal-ru/ru/s_m_business/products/insurance/life,7,0,1,0,0,0,0,0,0,1,0,1
http,rt.com,/in-vision/palestinian-prisoner-day-clashes/ofer-west-bank-palestinian/,3,0,1,0,0,0,0,1,0,1,0,1
https,privatbank.ua,/ua/business/srednemu-i-krupnomu-biznesu/bank-garanty/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/srednemu-i-krupnomu-biznesu/kadrovaja-bezopasnost/,4,0,1,0,0,0,0,0,0,0,0,1
http,hdfcbank.com,/htdocs/common/faq/pradhan-mantri-jan-dhan-yojana-faq/en/index.htm,6,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/find-your-nearest/find-nearest-branch/gold-loan/hsbsjh1s,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/hnw/preferred-banking,3,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/making-payments/tax-payment/online-payment-of-direct-tax,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/products/cards/prepaid-cards/apollo-medical-benefit-card,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/products/loans/two-wheeler-loans/two-wheeler-loan,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/sme/accounts-and-deposits/current-accounts/ultima-current-account,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/account-online/fixed-deposit/fixed-deposit.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/cards/Consumer-Cards/Credit-Card/all-cards.page,5,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/insta-banking/internet-banking/linkaccount.page,4,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/portalserver/sb-portal-ru/ru/person/bank_cards/credit/partners/mts,8,0,1,0,0,0,0,0,0,1,0,1
https,privatbank.ua,/business/universalnyje-reshenija/konsul-tacionnaja-podderzhka-/,3,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/srednemu-i-krupnomu-biznesu/ekvajring-skb/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/schet-v-banke/otkryt-schet/,5,0,1,0,0,0,0,0,0,0,0,1
https,quizlet.com,/57623131/english-1102-drama-terminology-flash-cards/Hubris/Hybris,4,0,1,0,0,0,0,1,0,0,0,1
http,gtbank.com,/personalbanking/products/current-accounts/individual-current-account,4,0,1,0,0,0,0,0,0,1,0,1
http,gtbank.com,/personalbanking/services/e-banking-services/one-click-airtime-top-up,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/find-your-nearest/find-nearest-branch/direct-tax/gts8miue,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/sme/accounts-and-deposits/current-accounts/supreme-current-account,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/business-banking/transation-banking/premium-current-accounts.page,3,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/onlineservice/online-services/onlineservice.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/wealth-management/personal/jetairways-sapphiro-card-overview.page,3,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/moscow/ru/person/investments/broker_service/marketsandservices/otc/,7,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/moscow/ru/person/investments/broker_service/tradesystems/overnight/,7,0,1,0,0,0,0,0,0,1,0,1
https,privatbank.ua,/ua/business/srednemu-i-krupnomu-biznesu/uchet-rabochego-vremeni/,4,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/buhgalteria-online/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/internet-ekvajring/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/kliring-v-privat24/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/status-kontragenta/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/terminal-samoobsluzhivanija/,4,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/torgovaya-viruchka/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/zarplatnyj-projekt/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
http,gtbank.com,/images/GTBank%20Annual%20Report%202012%20for%20Upload/Index.html.html,3,0,1,0,0,0,2,0,0,1,0,1
http,hdfcbank.com,/assets/popuppages/important_terms_and_conditions_personal_cards.htm,3,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/nri-banking/RHStemp/interNet-Banking/list-of-service-requests.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/account-deposit/silver-savings-account/index.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/insta-banking/internet-banking/Pockets/index.html,5,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/investments/mutual-funds/mutual-fund-offered.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/investments/mutual-funds/mutual-funds-online.page,4,0,1,0,0,0,0,0,0,1,0,1
http,maybank2u.com.my,/mbb_info/m2u/public/onlineBanking.do,4,0,1,0,0,0,2,0,0,1,0,1
http,sberbank.ru,/portalserver/sb-portal-ru/ru/person/bank_cards/credit/cardcreditform,7,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/portalserver/static/sb-bundle/widgets/SBRF-CONTACTS/SBRF-CONTACTS.js,6,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/portalserver/static/sb-bundle/widgets/SBR_F_Info_V1/SBR_F_Info_V1.js,6,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/portalserver/static/sb-bundle/widgets/SBR_PromoTube/SBR_PromoTube.js,6,0,1,0,0,0,0,0,0,1,0,1
http,screenrant.com,/pitch-perfect-2-story-details-elizabeth-banks/,1,0,1,0,0,0,0,1,0,1,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/kruglosutochnoe-obslugivanie/,4,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/mobilnyj-platezhnyj-terminal/,4,0,1,0,0,0,0,0,0,0,0,1
http,hdfcbank.com,/htdocs/common/give_india/payroll_giving_programme.html,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/credit_card/credit-card/corporate-world-mastercard/i2yostir,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/making-payments/pay-bills-and-shop-online/paynowcredit-card,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/making-payments/pay-bills-phonebanking/billpay-phonebanking,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/products/loans/loans-against-assets/loan-against-securities,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/ways-to-bank/bank-with-your-phone/instaalerts-sms-and-email,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/account-deposit/iwish/share_your_wish_my_goal.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/account-deposit/savings-account/rewards/index.page,5,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/account-deposit/Tax-Saver-Fixed-Deposit/index.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/cards/Consumer-Cards/travel-card/travel-cards.page,5,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/insurance/general-insurance/general-insurance.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/insurance/life-insurance/terms-life-insurance.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/loans/loan-against-securities/service-charges.page,4,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/moscow/ru/person/investments/broker_service/tradesystems/margintrade/,7,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/portalserver/sb-portal-ru/ru/fpartners/purchase/notification/supplier,7,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/portalserver/sb-portal-ru/ru/person/bank_inshure/pensionprogram/cofin,7,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/ru/person/bank_cards/credit/ru/person/bank_cards/credit/partners/mts/,10,0,1,0,0,0,0,0,0,1,0,1
https,privatbank.ua,/ua/business/otraslevyje-reshenija-dlya-biznesa/uslugi-dlya-horeca/,4,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/kreditovanie-biznesa/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
http,hdfcbank.com,/nri_banking/loans/loan_against_securities/loan_against_securities.htm,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/making-payments/pay-bills-and-shop-online/instapaynetbanking,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/cards/commercial-cards/purchase_feesandcharges.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/cards/prepaid/paydirect-card/serviceandcharges.page,5,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/wealth-management/personal/cameraderie-photography-contest-2014.page,3,0,1,0,0,0,0,0,0,1,0,1
http,nypost.com,/2015/05/05/bank-of-america-to-rent-massive-space-in-rockefeller-center/,4,0,1,0,0,0,0,1,0,1,0,1
http,sberbank.ru,/portalserver/sb-portal-ru/ru/person/bank_inshure/insuranceprogram/life,7,0,1,0,0,0,0,0,0,1,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/1s-onlajn-dl-a-vashej-kompanii/,4,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/garantyrovanyi-platej/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/platejnie-trebovanija/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/prijem-platezhej-ot-naselenija/,4,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/universalnyje-reshenija/zastrahovanniy-kreditniy-limit/,4,0,1,0,0,0,0,0,0,0,0,1
http,gtbank.com,/personalbanking/products/savings-and-investments/smart-kids-save-account,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/htdocs/common/testimonials/loans/personal_loans.html,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/nri_banking/investments/portfolio_investment/portfolio_investments.htm,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/credit_card/credit-card/jetprivilege-hdfc-bank-world/h54vq7yy,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/find-your-nearest/find-nearest-branch/all-facilities/gxissh3j,5,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/making-payments/pay-bills-and-shop-online/directpaynetbanking,4,0,1,0,0,0,0,0,0,1,0,1
http,hdfcbank.com,/personal/products/accounts-and-deposits/deposits/regular-fixed-deposit,5,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/account-deposit/savings-account/moneymultiplier.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/cards/commercial-cards/corporate_feesandcharges.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/offers/offer-detail.page,3,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/offers/offer-detail.page,3,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/offers/offer-detail.page,3,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/portalserver/sb-portal-ru/ru/investor_relations/disclosure/shareholders,6,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/portalserver/sb-portal-ru/ru/person/salaryservice/products/credit_cards,7,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/portalserver/sb-portal-ru/ru/s_m_business/products/insurance/realestate,7,0,1,0,0,0,0,0,0,1,0,1
http,sberbank.ru,/portalserver/static/sb-bundle/widgets/BreadcrumbNavCustom/Breadcrumb.js,6,0,1,0,0,0,0,0,0,1,0,1
https,privatbank.ua,/ua/business/otraslevyje-reshenija-dlya-biznesa/strahovym-kompanijam/,4,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/srednemu-i-krupnomu-biznesu/akkreditivnoe-obsluzhivanie/,4,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/srednemu-i-krupnomu-biznesu/program-bonus-plus/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/srednemu-i-krupnomu-biznesu/valyutnie-operacii/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
https,privatbank.ua,/ua/business/srednemu-i-krupnomu-biznesu/vekselnie-operacii/gtm.start,5,0,1,0,0,0,0,0,0,0,0,1
http,worldoftanks.ru,/ru/content/guide/payments_instruction/terminaly-privatbank-ukraina/,5,0,1,0,0,0,0,0,0,1,0,1
http,worldoftanks.ru,/ru/content/guide/payments_instruction/terminaly-privatbank-ukraina/,5,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/online-services/forex/student-proposition/calculate-your-finances.page,4,0,1,0,0,0,0,0,0,1,0,1
http,icicibank.com,/Personal-Banking/account-deposit/iwish/make_your_wish_create-goal.page,4,0,1,0,0,0,0,0,0,1,0,1
